Id,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
1344,50.0,1,1,0,0,1533.0,1,0,2,5,8,325,2,-1,0,3,0
1345,34.0,4,1,2,0,46.0,1,0,2,5,8,39,4,-1,0,3,0
1346,53.0,7,1,3,0,18.0,0,0,2,5,8,503,2,-1,0,3,0
1347,45.0,9,1,1,0,44.0,1,0,2,5,8,95,4,-1,0,3,0
1348,39.0,1,1,0,0,-100.0,1,0,2,5,8,680,2,-1,0,3,0
1349,44.0,7,1,2,0,510.0,1,0,2,5,8,421,4,-1,0,3,0
1350,55.0,4,1,2,0,685.0,1,0,2,5,8,174,3,-1,0,3,0
1351,46.0,4,2,2,0,187.0,1,0,2,5,8,113,2,-1,0,3,0
1352,45.0,1,1,1,0,66.0,1,0,2,5,8,808,2,-1,0,3,0
1353,34.0,0,1,1,0,560.0,1,0,2,5,8,198,3,-1,0,3,0
1354,36.0,1,1,1,0,0.0,1,0,2,5,8,195,2,-1,0,3,0
1355,59.0,11,0,3,0,27.0,0,0,2,5,8,347,3,-1,0,3,0
1356,31.0,0,2,1,0,12.0,1,0,2,5,8,208,2,-1,0,3,0
1357,44.0,1,2,1,0,34.0,1,0,2,5,8,404,4,-1,0,3,0
1358,33.0,2,2,2,0,1068.0,1,0,2,5,8,396,2,-1,0,3,0
1359,40.0,1,1,1,0,211.0,1,0,2,5,8,216,4,-1,0,3,0
1360,46.0,0,2,2,0,377.0,1,0,2,5,8,98,2,-1,0,3,0
1361,48.0,4,1,2,0,263.0,1,0,2,5,8,350,2,-1,0,3,0
1362,42.0,7,1,1,0,1263.0,1,0,2,6,8,114,2,-1,0,3,0
1363,27.0,7,1,1,0,8.0,1,0,2,6,8,88,3,-1,0,3,0
1364,48.0,0,1,1,0,126.0,1,1,2,6,8,379,2,-1,0,3,0
1365,59.0,0,1,1,0,230.0,1,0,2,6,8,190,3,-1,0,3,0
1366,46.0,9,1,2,0,841.0,1,0,2,6,8,158,1,-1,0,3,0
1367,38.0,0,0,1,0,308.0,1,0,2,6,8,102,1,-1,0,3,0
1368,43.0,4,0,2,0,1.0,1,0,2,6,8,306,1,-1,0,3,0
1369,38.0,0,0,2,0,86.0,1,0,2,6,8,218,1,-1,0,3,0
1370,23.0,8,2,1,0,157.0,1,0,2,6,8,54,1,-1,0,3,0
1371,34.0,7,1,1,0,22.0,1,0,2,6,8,344,1,-1,0,3,0
1372,38.0,0,1,1,0,46.0,1,1,2,6,8,195,1,-1,0,3,0
1373,37.0,1,1,1,0,1293.0,0,0,2,6,8,652,1,-1,0,3,0
1374,25.0,0,2,1,0,122.0,1,0,2,6,8,286,1,-1,0,3,0
1375,48.0,1,1,3,0,131.0,1,0,2,6,8,189,1,-1,0,3,0
1376,49.0,1,2,1,0,143.0,1,0,2,6,8,83,1,-1,0,3,0
1377,38.0,0,2,1,0,393.0,0,0,2,6,8,184,2,-1,0,3,0
1378,43.0,1,1,0,0,98.0,1,0,2,6,8,235,1,-1,0,3,0
1379,33.0,4,1,2,0,0.0,1,0,2,6,8,290,1,-1,0,3,0
1380,55.0,1,1,1,0,224.0,1,0,2,6,8,232,1,-1,0,3,0
1381,38.0,1,1,1,0,757.0,1,0,2,6,8,133,1,-1,0,3,0
1382,49.0,7,1,1,0,245.0,1,1,2,6,8,318,1,-1,0,3,0
1383,40.0,4,1,1,0,8486.0,0,0,2,6,8,260,3,-1,0,3,0
1384,43.0,0,1,3,0,350.0,0,0,2,6,8,437,1,-1,0,3,0
1385,38.0,1,1,1,0,20.0,1,0,2,6,8,402,1,-1,0,3,0
1386,58.0,7,1,1,0,1667.0,1,1,2,6,8,85,1,-1,0,3,0
1387,57.0,9,1,3,0,345.0,1,0,2,6,8,125,1,-1,0,3,0
1388,32.0,10,1,1,0,10.0,1,0,2,6,8,501,4,-1,0,3,0
1389,56.0,4,1,2,0,830.0,1,1,2,6,8,1201,1,-1,0,3,1
1390,58.0,1,0,3,0,29.0,1,0,2,6,8,253,1,-1,0,3,0
1391,60.0,5,0,1,0,545.0,1,0,2,6,8,1030,1,-1,0,3,1
1392,37.0,9,1,2,0,8730.0,1,0,2,6,8,149,1,-1,0,3,0
1393,46.0,9,0,2,0,477.0,1,0,2,6,8,114,1,-1,0,3,0
1394,27.0,0,1,1,0,4.0,1,0,2,6,8,243,1,-1,0,3,0
1395,43.0,1,1,1,0,1205.0,1,0,2,6,8,769,2,-1,0,3,0
1396,32.0,9,2,1,0,0.0,1,1,2,6,8,135,3,-1,0,3,0
1397,40.0,0,2,1,0,263.0,1,0,2,6,8,231,1,-1,0,3,0
1398,38.0,0,1,1,0,1.0,0,0,2,6,8,76,1,-1,0,3,0
1399,34.0,1,1,1,0,283.0,0,1,2,6,8,199,1,-1,0,3,0
1400,47.0,1,1,0,0,206.0,1,0,2,6,8,152,1,-1,0,3,0
1401,42.0,3,1,0,0,17.0,1,0,2,6,8,124,1,-1,0,3,0
1402,48.0,9,1,1,0,141.0,1,1,2,6,8,424,1,-1,0,3,0
1403,29.0,6,2,2,0,16.0,1,0,2,6,8,43,1,-1,0,3,0
1404,50.0,7,1,1,0,206.0,1,0,2,6,8,154,1,-1,0,3,0
1405,52.0,9,1,3,0,7.0,0,0,2,6,8,203,2,-1,0,3,0
1406,50.0,4,1,2,0,0.0,0,0,2,6,8,326,1,-1,0,3,0
1407,58.0,5,1,2,0,0.0,0,0,2,6,8,393,1,-1,0,3,0
1408,46.0,1,0,0,0,1927.0,1,0,2,6,8,241,3,-1,0,3,0
1409,38.0,9,1,1,0,284.0,1,0,2,6,8,483,1,-1,0,3,0
1410,46.0,1,1,1,0,1660.0,1,0,2,6,8,259,1,-1,0,3,0
1411,32.0,7,2,1,0,406.0,1,0,2,6,8,227,1,-1,0,3,0
1412,51.0,1,1,0,0,230.0,1,0,2,6,8,673,1,-1,0,3,0
1413,39.0,0,2,1,0,-25.0,1,0,2,6,8,576,1,-1,0,3,0
1414,48.0,0,1,1,0,182.0,1,0,2,6,8,180,2,-1,0,3,0
1415,36.0,2,1,2,0,1169.0,1,0,2,6,8,168,2,-1,0,3,0
1416,34.0,0,0,1,0,67.0,1,0,2,6,8,90,1,-1,0,3,0
1417,40.0,9,1,1,0,77.0,0,0,2,6,8,505,1,-1,0,3,0
1418,43.0,10,1,1,0,0.0,1,0,2,6,8,245,1,-1,0,3,0
1419,52.0,1,0,0,0,55.0,1,1,2,6,8,186,1,-1,0,3,0
1420,33.0,9,1,1,1,72.0,1,0,2,6,8,623,1,-1,0,3,0
1421,49.0,4,2,2,0,163.0,1,0,2,6,8,496,3,-1,0,3,0
1422,32.0,4,2,2,0,151.0,1,0,2,6,8,118,1,-1,0,3,0
1423,39.0,0,2,1,0,113.0,1,0,2,6,8,342,1,-1,0,3,0
1424,40.0,1,1,1,0,0.0,1,0,2,6,8,225,1,-1,0,3,0
1425,38.0,9,2,2,0,9.0,1,0,2,6,8,185,3,-1,0,3,0
1426,43.0,4,1,1,0,375.0,1,0,2,6,8,196,2,-1,0,3,0
1427,39.0,7,1,1,0,1142.0,1,0,2,6,8,276,1,-1,0,3,0
1428,54.0,1,1,0,0,2102.0,1,0,2,6,8,76,1,-1,0,3,0
1429,38.0,9,2,2,0,4325.0,1,0,2,6,8,87,1,-1,0,3,0
1430,40.0,1,1,1,0,217.0,1,0,2,6,8,195,1,-1,0,3,0
1431,55.0,0,1,1,0,131.0,1,0,2,6,8,744,1,-1,0,3,0
1432,42.0,4,1,2,0,1680.0,1,0,2,6,8,765,1,-1,0,3,0
1433,39.0,1,1,1,0,0.0,1,0,2,6,8,262,1,-1,0,3,0
1434,40.0,1,1,0,0,46.0,1,0,2,6,8,119,1,-1,0,3,0
1435,32.0,1,1,1,0,320.0,1,0,2,6,8,198,2,-1,0,3,0
1436,55.0,0,1,1,0,183.0,1,0,2,6,8,150,1,-1,0,3,0
1437,45.0,1,1,1,0,39.0,0,0,2,6,8,241,1,-1,0,3,0
1438,35.0,4,2,2,0,560.0,1,0,2,6,8,181,1,-1,0,3,0
1439,58.0,9,0,1,0,469.0,0,0,2,6,8,196,1,-1,0,3,0
1440,35.0,0,1,1,0,530.0,1,0,2,6,8,149,1,-1,0,3,0
1441,49.0,7,1,0,0,61.0,1,0,2,6,8,246,1,-1,0,3,0
1442,34.0,9,2,2,0,242.0,1,0,2,6,8,112,1,-1,0,3,0
1443,36.0,1,1,1,0,139.0,1,0,2,6,8,309,2,-1,0,3,0
1444,24.0,6,2,1,0,0.0,1,0,2,6,8,278,1,-1,0,3,0
1445,34.0,9,1,1,0,367.0,1,0,2,6,8,140,1,-1,0,3,0
1446,51.0,0,0,1,0,228.0,1,0,2,6,8,136,1,-1,0,3,0
1447,39.0,9,2,3,0,45248.0,1,0,2,6,8,1623,1,-1,0,3,1
1448,50.0,6,1,3,0,-84.0,1,0,2,6,8,101,1,-1,0,3,0
1449,32.0,7,2,1,0,310.0,1,0,2,6,8,144,1,-1,0,3,0
1450,42.0,1,1,3,0,132.0,1,0,2,6,8,238,1,-1,0,3,0
1451,50.0,9,1,1,0,797.0,1,0,2,6,8,354,1,-1,0,3,0
1452,40.0,7,1,1,0,71.0,0,0,2,6,8,79,1,-1,0,3,0
1453,46.0,4,0,3,0,2.0,1,0,2,6,8,187,1,-1,0,3,0
1454,37.0,4,1,2,0,231.0,1,1,2,6,8,451,2,-1,0,3,0
1455,34.0,1,1,1,0,270.0,1,1,2,6,8,159,1,-1,0,3,0
1456,44.0,1,1,1,0,274.0,1,1,2,6,8,409,1,-1,0,3,0
1457,40.0,0,2,1,0,-109.0,1,1,2,6,8,170,1,-1,0,3,0
1458,37.0,9,1,1,0,1.0,1,0,2,6,8,608,1,-1,0,3,1
1459,33.0,1,2,1,1,-60.0,0,0,2,6,8,243,1,-1,0,3,0
1460,35.0,1,1,1,0,89.0,1,0,2,6,8,145,2,-1,0,3,0
1461,58.0,1,0,1,0,-11.0,0,0,2,6,8,112,1,-1,0,3,0
1462,39.0,1,1,0,0,0.0,1,0,2,6,8,262,2,-1,0,3,0
1463,43.0,1,1,1,0,-509.0,1,0,2,6,8,124,1,-1,0,3,0
1464,39.0,10,1,0,0,408.0,1,0,2,6,8,53,1,-1,0,3,0
1465,36.0,7,2,0,0,58.0,1,0,2,6,8,134,1,-1,0,3,0
1466,57.0,5,2,1,0,1640.0,0,1,2,6,8,204,4,-1,0,3,0
1467,36.0,0,2,1,0,20.0,1,0,2,6,8,186,1,-1,0,3,0
1468,50.0,1,1,0,0,71.0,1,0,2,6,8,678,1,-1,0,3,0
1469,55.0,1,1,1,0,52.0,1,0,2,6,8,182,1,-1,0,3,0
1470,44.0,6,1,2,0,292.0,1,0,2,6,8,162,1,-1,0,3,0
1471,44.0,7,0,1,0,424.0,1,0,2,6,8,27,1,-1,0,3,0
1472,39.0,3,2,0,0,109.0,1,0,2,6,8,699,3,-1,0,3,0
1473,46.0,1,1,3,0,1044.0,1,0,2,6,8,43,1,-1,0,3,0
1474,39.0,1,1,1,0,983.0,1,0,2,6,8,97,1,-1,0,3,0
1475,34.0,0,1,1,0,869.0,0,0,2,6,8,1677,1,-1,0,3,1
1476,40.0,1,1,0,0,668.0,1,0,2,6,8,283,2,-1,0,3,0
1477,50.0,4,1,2,0,964.0,1,0,2,6,8,323,1,-1,0,3,0
1478,31.0,4,2,1,0,301.0,1,0,2,6,8,82,1,-1,0,3,0
1479,37.0,0,2,1,0,140.0,1,0,2,6,8,310,1,-1,0,3,0
1480,39.0,4,2,1,0,1877.0,1,0,2,6,8,185,1,-1,0,3,0
1481,51.0,1,1,0,0,1127.0,1,0,2,6,8,47,1,-1,0,3,0
1482,41.0,9,1,1,0,871.0,1,0,2,6,8,145,1,-1,0,3,0
1483,41.0,9,1,1,0,767.0,1,1,2,6,8,204,1,-1,0,3,0
1484,43.0,1,1,1,0,0.0,0,0,2,6,8,187,1,-1,0,3,0
1485,30.0,7,2,1,0,209.0,1,0,2,6,8,30,2,-1,0,3,0
1486,54.0,4,0,0,0,0.0,0,0,2,6,8,472,1,-1,0,3,0
1487,43.0,1,0,1,0,110.0,1,1,2,6,8,448,1,-1,0,3,0
1488,59.0,4,0,2,0,-76.0,1,1,2,6,8,264,1,-1,0,3,0
1489,47.0,9,1,3,0,178.0,1,0,2,6,8,169,1,-1,0,3,0
1490,40.0,1,1,0,0,-66.0,1,0,2,6,8,288,1,-1,0,3,0
1491,32.0,9,1,1,0,0.0,1,0,2,6,8,176,2,-1,0,3,0
1492,29.0,1,1,1,0,1.0,1,0,2,6,8,215,1,-1,0,3,0
1493,36.0,1,1,1,0,0.0,1,0,2,6,8,337,1,-1,0,3,0
1494,55.0,10,1,2,0,5345.0,0,0,2,6,8,278,1,-1,0,3,0
1495,30.0,1,0,1,0,-209.0,1,0,2,6,8,188,2,-1,0,3,0
1496,39.0,0,2,1,0,0.0,1,0,2,6,8,174,2,-1,0,3,0
1497,39.0,1,0,1,0,42.0,1,0,2,6,8,226,2,-1,0,3,0
1498,50.0,1,0,1,0,41.0,1,0,2,6,8,190,1,-1,0,3,0
1499,44.0,1,1,1,0,-99.0,1,0,2,6,8,111,2,-1,0,3,0
1500,37.0,9,2,1,0,17.0,1,0,2,6,8,164,1,-1,0,3,0
1501,46.0,0,1,0,0,276.0,1,1,2,6,8,157,2,-1,0,3,0
1502,32.0,9,2,3,0,-170.0,0,0,2,6,8,46,1,-1,0,3,0
1503,37.0,4,2,2,0,230.0,1,1,2,6,8,374,1,-1,0,3,0
1504,29.0,1,1,1,0,9.0,1,0,2,6,8,349,1,-1,0,3,0
1505,41.0,1,1,1,0,946.0,1,0,2,6,8,325,1,-1,0,3,0
1506,45.0,1,1,0,0,1297.0,1,0,2,6,8,233,2,-1,0,3,0
1507,57.0,5,0,1,0,-331.0,1,0,2,6,8,531,1,-1,0,3,0
1508,48.0,1,2,1,0,44.0,1,0,2,6,8,153,1,-1,0,3,0
1509,60.0,5,1,1,1,15.0,0,0,2,6,8,80,1,-1,0,3,0
1510,26.0,0,2,1,0,712.0,1,0,2,6,8,232,1,-1,0,3,0
1511,58.0,5,1,1,0,5435.0,1,0,2,6,8,118,1,-1,0,3,0
1512,34.0,0,1,1,0,507.0,1,0,2,6,8,190,1,-1,0,3,0
1513,55.0,10,0,1,0,387.0,1,0,2,6,8,918,1,-1,0,3,1
1514,41.0,1,1,0,0,0.0,1,1,2,6,8,238,1,-1,0,3,0
1515,50.0,4,0,1,0,1716.0,1,0,2,6,8,82,1,-1,0,3,0
1516,49.0,2,1,1,0,167.0,1,1,2,6,8,198,3,-1,0,3,0
1517,44.0,0,1,3,0,40.0,0,1,2,6,8,160,2,-1,0,3,0
1518,44.0,1,1,0,0,148.0,1,0,2,6,8,211,1,-1,0,3,0
1519,31.0,9,1,1,0,17.0,1,1,2,6,8,120,1,-1,0,3,0
1520,34.0,1,2,2,0,1011.0,1,0,2,6,8,136,1,-1,0,3,0
1521,46.0,4,2,3,0,1527.0,1,0,2,6,8,269,1,-1,0,3,0
1522,42.0,4,1,2,0,744.0,0,0,2,6,8,157,1,-1,0,3,0
1523,52.0,0,1,1,0,484.0,1,0,2,6,8,128,1,-1,0,3,0
1524,29.0,4,2,2,0,0.0,1,0,2,6,8,211,1,-1,0,3,0
1525,53.0,5,1,0,0,136.0,1,0,2,6,8,267,2,-1,0,3,0
1526,43.0,1,1,1,0,1335.0,1,0,2,6,8,371,2,-1,0,3,0
1527,38.0,4,1,1,0,517.0,1,0,2,6,8,288,2,-1,0,3,0
1528,46.0,4,1,2,0,459.0,1,0,2,6,8,221,1,-1,0,3,0
1529,48.0,4,0,3,0,549.0,1,0,2,6,8,427,1,-1,0,3,0
1530,30.0,0,0,1,0,83.0,1,1,2,6,8,310,1,-1,0,3,0
1531,44.0,1,1,0,0,213.0,0,0,2,6,8,158,1,-1,0,3,0
1532,31.0,3,1,0,0,203.0,1,0,2,6,8,604,3,-1,0,3,0
1533,42.0,7,2,1,0,518.0,1,0,2,6,8,198,1,-1,0,3,0
1534,40.0,4,2,2,0,3877.0,1,0,2,6,8,145,1,-1,0,3,0
1535,52.0,0,1,1,0,1236.0,1,0,2,6,8,247,1,-1,0,3,0
1536,45.0,1,0,1,0,756.0,1,0,2,6,8,179,2,-1,0,3,0
1537,48.0,1,1,1,0,157.0,1,0,2,6,8,73,1,-1,0,3,0
1538,45.0,1,1,0,0,-66.0,1,0,2,6,8,263,2,-1,0,3,0
1539,34.0,1,1,3,0,245.0,1,0,2,6,8,13,1,-1,0,3,0
1540,34.0,1,1,0,0,-144.0,1,0,2,6,8,79,2,-1,0,3,0
1541,46.0,1,1,1,0,71.0,1,0,2,6,8,416,1,-1,0,3,0
1542,49.0,7,0,1,0,505.0,1,0,2,6,8,162,1,-1,0,3,0
1543,50.0,9,1,0,0,249.0,1,0,2,6,8,129,1,-1,0,3,0
1544,34.0,0,2,1,0,0.0,1,0,2,6,8,150,1,-1,0,3,0
1545,40.0,10,2,1,0,11.0,1,0,2,6,8,43,1,-1,0,3,0
1546,36.0,0,1,1,0,639.0,1,0,2,6,8,191,1,-1,0,3,0
1547,59.0,1,0,3,0,124.0,1,0,2,6,8,26,1,-1,0,3,0
1548,45.0,1,1,1,0,82.0,1,0,2,6,8,250,1,-1,0,3,0
1549,36.0,6,1,2,0,107.0,1,0,2,6,8,146,1,-1,0,3,0
1550,56.0,7,1,1,0,473.0,1,0,2,6,8,416,1,-1,0,3,0
1551,42.0,7,0,1,0,372.0,1,1,2,6,8,121,2,-1,0,3,0
1552,30.0,0,1,1,0,46.0,1,0,2,6,8,114,2,-1,0,3,0
1553,30.0,8,2,2,0,34.0,1,0,2,6,8,289,1,-1,0,3,0
1554,47.0,6,1,3,0,935.0,1,0,2,6,8,225,1,-1,0,3,0
1555,33.0,1,1,1,0,-10.0,1,0,2,6,8,123,1,-1,0,3,0
1556,36.0,0,1,1,0,-106.0,1,0,2,6,8,130,2,-1,0,3,0
1557,39.0,7,0,0,0,471.0,1,0,2,6,8,161,2,-1,0,3,0
1558,56.0,0,0,1,0,778.0,1,0,2,6,8,149,2,-1,0,3,0
1559,39.0,1,0,3,0,170.0,1,0,2,6,8,268,2,-1,0,3,0
1560,42.0,9,1,1,0,315.0,1,0,2,6,8,259,2,-1,0,3,0
1561,52.0,1,1,1,0,3165.0,0,0,2,6,8,26,1,-1,0,3,0
1562,36.0,0,0,1,0,131.0,1,0,2,6,8,153,1,-1,0,3,0
1563,35.0,2,1,1,1,204.0,1,0,2,6,8,424,2,-1,0,3,0
1564,47.0,9,1,1,0,83.0,1,0,2,6,8,179,2,-1,0,3,0
1565,59.0,7,0,1,0,0.0,1,1,2,6,8,97,1,-1,0,3,0
1566,57.0,1,1,0,0,5431.0,1,1,2,6,8,383,1,-1,0,3,0
1567,38.0,4,1,3,0,1759.0,1,0,2,6,8,440,1,-1,0,3,0
1568,46.0,10,1,1,0,-125.0,1,0,2,6,8,23,1,-1,0,3,0
1569,34.0,1,1,1,0,0.0,0,0,2,6,8,195,1,-1,0,3,0
1570,28.0,7,2,1,0,5090.0,1,0,2,6,8,1297,3,-1,0,3,1
1571,38.0,9,1,3,0,573.0,1,0,2,6,8,87,1,-1,0,3,0
1572,56.0,1,1,1,0,1602.0,1,0,2,6,8,427,1,-1,0,3,0
1573,41.0,1,2,0,1,-137.0,1,1,2,6,8,189,1,-1,0,3,0
1574,52.0,9,1,3,0,0.0,0,0,2,6,8,195,1,-1,0,3,0
1575,54.0,7,1,1,0,193.0,0,0,2,6,8,179,1,-1,0,3,0
1576,61.0,5,1,1,0,195.0,1,1,2,6,8,179,1,-1,0,3,0
1577,53.0,2,1,1,0,288.0,0,0,2,6,8,69,1,-1,0,3,0
1578,47.0,9,1,1,0,19.0,1,0,2,6,8,105,2,-1,0,3,0
1579,53.0,1,1,0,0,25.0,1,0,2,6,8,266,3,-1,0,3,0
1580,46.0,7,1,1,0,216.0,1,0,2,6,8,524,2,-1,0,3,0
1581,39.0,1,0,0,0,190.0,1,1,2,6,8,96,2,-1,0,3,0
1582,56.0,9,0,1,0,99.0,1,0,2,6,8,155,2,-1,0,3,0
1583,55.0,7,0,0,0,2298.0,1,0,2,6,8,162,2,-1,0,3,0
1584,44.0,4,1,2,0,17.0,1,0,2,6,8,352,2,-1,0,3,0
1585,37.0,9,1,0,0,0.0,1,0,2,6,8,76,4,-1,0,3,0
1586,35.0,1,1,0,0,0.0,1,0,2,6,8,154,2,-1,0,3,0
1587,55.0,1,1,1,0,840.0,1,0,2,6,8,310,2,-1,0,3,0
1588,37.0,7,1,1,0,358.0,1,0,2,6,8,390,3,-1,0,3,0
1589,30.0,9,2,1,0,0.0,1,0,2,6,8,369,1,-1,0,3,0
1590,37.0,1,1,0,0,-325.0,1,1,2,6,8,112,2,-1,0,3,0
1591,36.0,9,2,1,0,-15.0,1,0,2,6,8,341,3,-1,0,3,0
1592,38.0,9,1,1,0,581.0,1,0,2,6,8,79,1,-1,0,3,0
1593,41.0,0,0,0,0,4070.0,1,0,2,6,8,140,2,-1,0,3,0
1594,48.0,5,1,1,0,74.0,0,1,2,6,8,315,1,-1,0,3,0
1595,55.0,7,0,1,0,141.0,1,0,2,6,8,262,2,-1,0,3,0
1596,28.0,7,0,1,0,89.0,0,0,2,6,8,174,2,-1,0,3,0
1597,54.0,7,1,1,1,0.0,1,0,2,6,8,138,3,-1,0,3,0
1598,30.0,1,1,1,0,450.0,0,0,2,6,8,526,2,-1,0,3,0
1599,48.0,9,1,2,0,310.0,0,0,2,6,8,135,1,-1,0,3,0
1600,31.0,6,1,1,0,0.0,1,0,2,6,8,36,5,-1,0,3,0
1601,38.0,1,1,1,0,384.0,1,0,2,6,8,1906,3,-1,0,3,0
1602,37.0,1,1,1,0,395.0,1,0,2,6,8,219,2,-1,0,3,0
1603,37.0,7,2,3,0,-118.0,1,0,2,6,8,147,2,-1,0,3,0
1604,56.0,1,1,0,0,5.0,1,1,2,6,8,407,2,-1,0,3,0
1605,51.0,1,1,1,0,50.0,1,1,2,6,8,121,1,-1,0,3,0
1606,39.0,1,1,1,0,285.0,1,1,2,6,8,209,1,-1,0,3,0
1607,49.0,9,1,3,0,15.0,0,0,2,6,8,92,2,-1,0,3,0
1608,51.0,1,1,0,0,653.0,1,1,2,6,8,208,1,-1,0,3,0
1609,43.0,6,1,1,0,918.0,1,0,2,6,8,193,1,-1,0,3,0
1610,32.0,7,1,1,0,243.0,1,1,2,6,8,144,1,-1,0,3,0
1611,29.0,9,2,2,0,405.0,1,0,2,6,8,65,1,-1,0,3,0
1612,48.0,4,0,2,0,1328.0,1,0,2,6,8,339,1,-1,0,3,0
1613,55.0,7,1,0,0,255.0,1,0,2,6,8,285,1,-1,0,3,0
1614,53.0,1,1,1,0,3397.0,1,0,2,6,8,231,1,-1,0,3,0
1615,47.0,9,1,3,0,2106.0,1,0,2,6,8,168,1,-1,0,3,0
1616,39.0,4,1,2,0,2877.0,1,0,2,6,8,278,1,-1,0,3,0
1617,31.0,1,2,2,0,60.0,1,1,2,6,8,389,1,-1,0,3,0
1618,39.0,1,1,0,0,2226.0,1,0,2,6,8,158,1,-1,0,3,0
1619,40.0,1,1,0,0,2880.0,1,0,2,6,8,145,2,-1,0,3,0
1620,40.0,9,2,3,0,-5.0,1,0,2,6,8,78,2,-1,0,3,0
1621,48.0,9,1,1,0,147.0,0,0,2,6,8,142,3,-1,0,3,0
1622,33.0,9,0,1,0,7.0,1,1,2,6,8,87,1,-1,0,3,0
1623,40.0,9,1,1,0,109.0,1,0,2,6,8,147,2,-1,0,3,0
1624,59.0,5,1,0,0,-119.0,1,0,2,6,8,289,1,-1,0,3,0
1625,30.0,9,1,1,0,484.0,1,0,2,6,8,703,1,-1,0,3,1
1626,31.0,4,2,2,0,1852.0,1,0,2,6,8,170,3,-1,0,3,0
1627,35.0,10,1,1,0,533.0,1,0,2,6,8,802,1,-1,0,3,0
1628,54.0,9,0,1,0,21.0,1,0,2,6,8,381,2,-1,0,3,0
1629,34.0,0,2,3,0,2434.0,1,0,2,6,8,218,4,-1,0,3,0
1630,32.0,9,1,1,0,90.0,1,1,2,6,8,57,2,-1,0,3,0
1631,56.0,0,0,3,0,4246.0,1,0,2,6,8,304,2,-1,0,3,0
1632,32.0,0,2,2,0,395.0,1,0,2,6,8,241,3,-1,0,3,0
1633,42.0,1,1,0,0,15.0,1,0,2,6,8,230,1,-1,0,3,0
1634,33.0,7,1,2,0,85.0,0,0,2,6,8,262,3,-1,0,3,0
1635,52.0,2,1,2,0,-184.0,1,1,2,6,8,392,2,-1,0,3,0
1636,52.0,7,1,1,0,660.0,0,0,2,6,8,201,2,-1,0,3,0
1637,52.0,1,0,0,1,-183.0,1,0,2,6,8,145,1,-1,0,3,0
1638,30.0,10,0,1,0,1144.0,1,0,2,6,8,252,1,-1,0,3,0
1639,44.0,7,0,1,0,1.0,1,0,2,6,8,235,4,-1,0,3,0
1640,35.0,0,1,1,0,69.0,1,1,2,6,8,235,2,-1,0,3,0
1641,55.0,4,2,1,0,220.0,1,0,2,6,8,328,2,-1,0,3,0
1642,33.0,1,1,0,0,332.0,1,0,2,6,8,116,2,-1,0,3,0
1643,37.0,1,2,1,0,240.0,1,0,2,6,8,246,1,-1,0,3,0
1644,42.0,9,2,1,0,0.0,1,0,2,6,8,293,1,-1,0,3,0
1645,43.0,10,1,1,0,0.0,1,0,2,6,8,37,2,-1,0,3,0
1646,38.0,2,1,2,0,898.0,1,0,2,6,8,132,2,-1,0,3,0
1647,37.0,9,1,1,0,123.0,1,1,2,6,8,530,2,-1,0,3,0
1648,31.0,8,2,1,0,252.0,1,0,2,6,8,175,3,-1,0,3,0
1649,41.0,4,1,2,0,65.0,1,0,2,6,8,524,2,-1,0,3,0
1650,41.0,9,1,1,0,-366.0,1,1,2,6,8,29,3,-1,0,3,0
1651,29.0,8,2,1,0,209.0,1,0,2,6,8,311,2,-1,0,3,0
1652,38.0,0,2,1,0,221.0,1,0,2,6,8,211,2,-1,0,3,0
1653,44.0,6,0,2,0,4.0,1,0,2,6,8,312,3,-1,0,3,0
1654,39.0,0,1,1,0,104.0,1,0,2,6,8,412,1,-1,0,3,0
1655,28.0,9,2,1,0,312.0,1,0,2,6,8,392,1,-1,0,3,0
1656,33.0,1,1,1,0,-349.0,1,0,2,6,8,191,1,-1,0,3,0
1657,41.0,7,1,3,0,4.0,0,0,2,6,8,284,2,-1,0,3,0
1658,40.0,1,1,0,0,-322.0,1,1,2,6,8,144,1,-1,0,3,0
1659,29.0,0,1,1,0,-150.0,1,0,2,6,8,328,1,-1,0,3,0
1660,38.0,4,1,3,0,1349.0,1,0,2,6,8,100,1,-1,0,3,0
1661,32.0,0,1,2,0,281.0,1,0,2,6,8,226,1,-1,0,3,0
1662,45.0,7,1,1,0,1259.0,1,0,2,6,8,507,1,-1,0,3,0
1663,33.0,0,2,1,0,101.0,1,0,2,6,8,392,1,-1,0,3,0
1664,34.0,1,1,1,0,848.0,1,0,2,6,8,684,2,-1,0,3,0
1665,41.0,2,1,3,0,89.0,1,0,2,6,8,333,2,-1,0,3,0
1666,41.0,1,1,1,0,140.0,1,0,2,6,8,311,3,-1,0,3,0
1667,35.0,0,2,1,0,148.0,1,0,2,6,8,128,2,-1,0,3,0
1668,40.0,9,2,1,0,200.0,1,0,2,6,8,322,2,-1,0,3,0
1669,60.0,6,1,0,0,46.0,1,0,2,6,8,202,4,-1,0,3,0
1670,47.0,7,0,1,0,201.0,1,0,2,6,8,92,2,-1,0,3,0
1671,46.0,1,1,0,0,530.0,1,0,2,6,8,739,3,-1,0,3,0
1672,31.0,1,2,1,0,0.0,1,0,2,6,8,273,2,-1,0,3,0
1673,49.0,6,1,1,0,1.0,1,0,2,6,8,260,3,-1,0,3,0
